% Model:              板.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2022, 16:58
% Dimension:          3
% Nodes:              2858
% Expressions:        1
% Description:        体
% x                       y                        z                        电流密度模
20.588235294117645        26.470588235294123       -10                      2.838995677609582
20.588235294117645        29.411764705882327       -10                      2.9929435779039526
20.588235294117645        29.411764705882355       0                        93.45441023051977
20.588235294117645        32.35294117647057        -10                      3.1703247050170984
20.588235294117645        35.29411764705881        -10                      3.372921813495899
20.588235294117645        47.05882352941178        0                        79.01683529554549
20.588235294117645        58.823529411764675       -10                      6.169976913243599
20.588235294117645        67.6470588235294         -10                      7.9077227706505875
20.588235294117645        70.58823529411768        0                        54.65427941105778
20.588235294117645        73.52941176470587        -10                      9.338478323350866
20.588235294117645        73.52941176470588        0                        51.886897437940426
20.588235294117645        76.47058823529414        0                        49.20280221965312
20.588235294117645        79.41176470588236        -10                      11.030736262298529
20.588235294117645        79.41176470588236        0                        46.598202007770595
20.588235294117645        82.3529411764706         0                        44.06707438386828
20.588235294117645        88.23529411764704        0                        39.169947388963166
20.588235294117645        91.17647058823528        -10                      15.387148936896173
20.588235294117645        91.17647058823533        0                        36.748965363861146
20.588235294117645        94.1176470588235         -10                      16.667486437311286
20.588235294117645        94.11764705882352        0                        34.27609823178735
20.588235294117645        97.05882352941177        -10                      17.96883080019437
20.58823529411765         0                        -10                      2.2367433311631153
20.58823529411765         0                        -4.999999999999999       41.99667864244749
20.58823529411765         0                        0                        85.88446679671351
20.58823529411765         2.9411764705882035       -10                      2.243900388954235
20.58823529411765         11.76470588235292        -10                      2.3513282565685683
20.58823529411765         26.470588235294112       0                        94.45216590887959
20.58823529411765         32.3529411764706         0                        91.91588998179
20.58823529411765         35.294117647058826       0                        89.92226659509724
20.58823529411765         38.23529411764704        -10                      3.6031072750365833
20.58823529411765         38.23529411764707        0                        87.55792207288182
20.58823529411765         41.17647058823529        -10                      3.8631107616879063
20.58823529411765         47.05882352941176        -10                      4.481303149326297
20.58823529411765         50                       -10                      4.843730213816469
20.58823529411765         52.94117647058824        0                        72.77516151810273
20.58823529411765         58.823529411764696       0                        66.51612100873812
20.58823529411765         61.76470588235289        -10                      6.6997414545119
20.58823529411765         64.70588235294123        0                        60.43683195919645
20.58823529411765         70.58823529411765        -10                      8.593261695762617
20.58823529411765         76.47058823529413        -10                      10.149003281587063
20.58823529411765         82.3529411764706         -10                      11.990143150064654
20.58823529411765         85.29411764705881        -10                      13.034360996187534
20.58823529411765         85.29411764705884        0                        41.59814460206342
20.58823529411765         88.23529411764707        -10                      14.16868989397647
20.58823529411765         97.05882352941177        0                        31.629112190331945
20.58823529411765         100                      -10                      19.94464830513985
20.58823529411765         100                      -7.500000000000005       22.119584334954176
20.58823529411765         100                      -5                       24.17614542480527
20.58823529411765         100                      -2.5                     26.092734736084314
20.58823529411765         100                      0                        28.62066853692763
20.588235294117652        0                        -2.499999999999998       63.13356315712684
20.588235294117652        14.705882352941174       0                        92.45187438792384
20.588235294117652        41.17647058823531        0                        84.90201258956029
20.588235294117652        44.117647058823536       -10                      4.15516340827855
20.588235294117652        49.99999999999999        0                        75.91493645913228
20.588235294117652        52.9411764705882         -10                      5.244455699648761
20.588235294117652        55.88235294117645        -10                      5.685778001198935
20.588235294117652        55.88235294117645        0                        69.63191879492817
20.588235294117652        61.76470588235293        0                        63.44339729878434
20.588235294117652        64.70588235294116        -10                      7.27788892266956
23.529411764705866        17.64705882352942        -10                      2.6543254648689807
23.529411764705866        20.588235294117645       -10                      2.706171144000126
23.529411764705866        23.529411764705866       -10                      2.773543500809492
23.529411764705866        26.4705882352941         -10                      2.8600105299482736
23.529411764705866        29.41176470588232        -10                      2.9686490251822213
23.529411764705866        32.35294117647057        -10                      3.1030067922950604
23.529411764705866        67.64705882352939        0                        56.564367944811316
23.529411764705866        70.58823529411768        0                        53.77728474088478
23.529411764705866        73.52941176470591        0                        51.069594498130975
23.529411764705873        0                        -7.5                     23.311119019114884
23.529411764705873        2.9411764705882253       -10                      2.544920663500545
23.529411764705873        2.941176470588237        0                        90.6582431929352
23.529411764705873        5.88235294117647         0                        91.32451774100662
23.529411764705873        8.823529411764698        -10                      2.566383665608741
23.529411764705873        8.823529411764708        0                        92.23500899437704
23.529411764705873        11.76470588235292        -10                      2.5867345916635527
23.529411764705873        17.647058823529406       0                        94.67651734741919
23.529411764705873        20.58823529411765        0                        94.83806682975289
23.529411764705873        23.52941176470589        0                        94.53188698876244
23.529411764705873        35.29411764705883        0                        88.53498538255897
23.529411764705873        38.23529411764707        0                        86.10081694592357
23.529411764705873        44.11764705882354        0                        80.56747121287489
23.529411764705873        47.05882352941178        0                        77.59755820233819
23.529411764705873        67.64705882352939        -10                      7.626544814409844
23.529411764705873        76.47058823529416        0                        48.44112405187868
23.529411764705873        79.41176470588235        0                        45.887999471050016
23.529411764705873        82.3529411764706         -10                      11.698977271158864
23.529411764705873        85.29411764705881        0                        40.97667442139775
23.529411764705873        88.23529411764704        0                        38.58424023138632
23.529411764705873        91.17647058823528        -10                      15.058833534297955
23.529411764705873        91.17647058823529        0                        36.18929004743845
23.529411764705873        94.1176470588235         -10                      16.29545306739256
23.529411764705877        5.882352941176473        -10                      2.5526066517404264
23.529411764705877        11.764705882352946       0                        93.22407123998609
23.529411764705877        14.705882352941165       -10                      2.615379565348865
23.529411764705877        14.705882352941174       0                        94.07582890890046
23.529411764705877        26.470588235294112       0                        93.70649276883495
23.529411764705877        32.35294117647059        0                        90.65324913508087
23.529411764705877        35.29411764705881        -10                      3.2660539548242316
23.529411764705877        38.23529411764704        -10                      3.4609825480030714
23.529411764705877        41.17647058823529        -10                      3.6902514154986497
23.529411764705877        41.176470588235304       0                        83.42548815403585
23.529411764705877        50                       0                        74.55252495632062
23.529411764705877        52.941176470588196       -10                      4.993015016070796
23.529411764705877        52.94117647058824        0                        71.47952501862892
23.529411764705877        55.88235294117645        -10                      5.4239874859027655
23.529411764705877        55.88235294117647        0                        68.40758888884372
23.529411764705877        58.823529411764696       0                        65.36403970891314
23.529411764705877        61.7647058823529         -10                      6.424875162676823
23.529411764705877        61.764705882352935       0                        62.36433336935178
23.529411764705877        64.70588235294116        -10                      6.999246051919496
23.529411764705877        64.70588235294123        0                        59.42767232750868
23.529411764705877        73.52941176470587        -10                      9.054126545828248
23.529411764705877        76.47058823529413        -10                      9.86316928262558
23.529411764705877        79.41176470588236        -10                      10.742825828276676
23.529411764705877        82.35294117647061        0                        43.40392500262014
23.529411764705877        85.29411764705881        -10                      12.737803983758196
23.529411764705877        94.11764705882351        0                        33.7210873908787
23.529411764705877        97.05882352941177        -10                      17.505084284823923
23.529411764705877        97.05882352941177        0                        31.04010046298196
23.529411764705877        100                      -5                       23.665380165958503
23.52941176470588         0                        -10.000000000000002      2.5426417809692357
23.52941176470588         0                        -4.999999999999999       44.54442380012029
23.52941176470588         0                        0                        90.41290849547437
23.52941176470588         29.411764705882355       0                        92.40458208440549
23.52941176470588         44.117647058823536       -10                      3.9562142507840754
23.52941176470588         47.05882352941176        -10                      4.260802440543208
23.52941176470588         49.99999999999999        -10                      4.6058759323732605
23.52941176470588         58.82352941176469        -10                      5.900559006149255
23.52941176470588         70.58823529411765        -10                      8.310259274968901
23.52941176470588         88.23529411764707        -10                      13.861639887324934
23.52941176470588         99.99999999999999        -7.500000000000002       21.60639028591245
23.52941176470588         100                      -10.000000000000002      19.449137077142858
23.52941176470588         100                      -2.5                     25.517664588813673
23.52941176470588         100                      0                        28.028610756017507
23.52941176470589         0                        -2.5                     66.7283019840153
26.470588235294098        32.3529411764706         -10                      3.0423640356356247
26.470588235294098        67.64705882352939        0                        55.52478661227441
26.4705882352941          2.941176470588203        -10                      2.8472587383199457
26.4705882352941          23.52941176470584        -10                      2.8598344705245724
26.4705882352941          26.4705882352941         -10                      2.897509555194547
26.470588235294105        0                        -7.5                     24.341952540088347
26.470588235294105        2.941176470588237        0                        93.35598076391918
26.470588235294105        5.882352941176468        0                        93.67075663391083
26.470588235294105        5.882352941176473        -10                      2.843574929954218
26.470588235294105        8.823529411764675        -10                      2.83831245145416
26.470588235294105        8.823529411764712        0                        94.08408378387986
26.470588235294105        11.76470588235294        0                        94.49425671788029
26.470588235294105        17.647058823529413       0                        94.78338501262482
26.470588235294105        20.58823529411765        0                        94.42356717379587
26.470588235294105        20.588235294117666       -10                      2.838979769836042
26.470588235294105        23.52941176470589        0                        93.6974323137045
26.470588235294105        26.47058823529412        0                        92.55727998867513
26.470588235294105        35.29411764705883        0                        86.90002338449892
26.470588235294105        41.1764705882353         0                        81.75587879988416
26.470588235294105        44.117647058823536       -10                      3.73806411796349
26.470588235294105        44.11764705882354        0                        78.93317285979768
26.470588235294105        58.82352941176468        -10                      5.597342456593756
26.470588235294105        67.64705882352939        -10                      7.310876601124063
26.470588235294105        76.47058823529413        -10                      9.54368274747857
26.470588235294105        79.41176470588232        0                        45.101759586919215
26.470588235294105        79.41176470588236        -10                      10.421577098944374
26.470588235294105        82.35294117647061        0                        42.66939185182857
26.470588235294105        88.23529411764704        0                        37.93536841136057
26.470588235294105        91.17647058823528        -10                      14.693617618988476
26.470588235294105        91.17647058823532        0                        35.56810741922288
26.470588235294105        94.1176470588235         -10                      15.882421295067386
26.470588235294105        97.05882352941175        -10                      16.991566812621578
26.470588235294105        100                      -7.5000000000000036      21.03907826248635
26.470588235294105        100                      -2.5                     24.87456096476142
26.470588235294112        0                        -10                      2.848677456450025
26.470588235294112        0                        0                        93.2405276628604
26.470588235294112        11.764705882352933       -10                      2.832786340062322
26.470588235294112        14.705882352941169       -10                      2.829150158411921
26.470588235294112        14.705882352941174       0                        94.75987902615972
26.470588235294112        17.647058823529427       -10                      2.8300009098923993
26.470588235294112        29.411764705882337       -10                      2.9566158734129493
26.470588235294112        32.35294117647058        0                        89.10846635974794
26.470588235294112        35.29411764705881        -10                      3.1593577364311023
26.470588235294112        38.23529411764704        -10                      3.312137195412801
26.470588235294112        50                       -10                      4.340116539133257
26.470588235294112        50                       0                        73.04201529824125
26.470588235294112        52.9411764705882         -10                      4.710870172734339
26.470588235294112        52.94117647058824        0                        70.04664281858302
26.470588235294112        55.88235294117645        -10                      5.1295790138917
26.470588235294112        61.764705882352935       0                        61.17254444606187
26.470588235294112        64.7058823529412         0                        58.31414921637257
26.470588235294112        70.58823529411767        0                        52.80764051507132
26.470588235294112        73.52941176470587        -10                      8.735820156104555
26.470588235294112        73.52941176470591        0                        50.16531728461164
26.470588235294112        76.47058823529414        0                        47.59811168209305
26.470588235294112        82.3529411764706         -10                      11.374483586157076
26.470588235294112        85.2941176470588         -10                      12.407570321166235
26.470588235294112        85.29411764705884        0                        40.2881884801272
26.470588235294112        88.23529411764707        -10                      13.519841476495758
26.470588235294112        94.11764705882352        0                        33.107551706673505
26.470588235294112        97.05882352941177        0                        30.39201981719911
26.470588235294112        100                      -10                      18.901394300135227
26.470588235294112        100                      -5.000000000000001       23.09974456250886
26.470588235294112        100                      0                        27.38090250334396
26.470588235294116        38.23529411764707        0                        84.42577678135537
26.47058823529412         0                        -2.499999999999998       69.052990635118
26.47058823529412         47.05882352941178        0                        76.01747850281714
26.47058823529412         55.88235294117647        0                        67.05410528398781
26.47058823529412         61.7647058823529         -10                      6.115601998551877
26.47058823529412         64.70588235294116        -10                      6.686035236476272
26.47058823529412         70.58823529411767        -10                      7.993017448905733
26.470588235294123        0                        -4.999999999999999       46.26152118455871
26.470588235294123        29.411764705882348       0                        91.0168785927456
26.470588235294123        41.1764705882353         -10                      3.504047335333893
26.470588235294123        47.05882352941176        -10                      4.0162234888169825
26.470588235294123        58.823529411764696       0                        64.09102474013753
29.41176470588233         82.35294117647058        0                        41.869048913027925
29.411764705882337        2.941176470588203        -10                      3.1526013561956647
29.411764705882337        5.88235294117645         -10                      3.139484880314685
29.411764705882337        8.823529411764653        -10                      3.1180889743682076
29.411764705882337        20.588235294117652       -10                      2.992681468613484
29.411764705882337        23.52941176470588        0                        92.3947065316394
29.411764705882337        32.35294117647056        -10                      2.995482457718207
29.411764705882337        70.58823529411767        0                        51.753458894006044
29.411764705882337        73.52941176470591        0                        49.18199694140675
29.411764705882337        79.41176470588235        0                        44.24575401715046
29.411764705882344        0                        -7.499999999999999       25.01366591573583
29.411764705882344        0                        -2.5                     70.26641558386983
29.411764705882344        2.941176470588237        0                        94.56190718522942
29.411764705882344        5.88235294117647         0                        94.63544629205484
29.411764705882344        8.82352941176471         0                        94.70841556959036
29.411764705882344        17.647058823529417       0                        94.14120610623304
29.411764705882344        20.58823529411765        0                        93.41784353485465
29.411764705882344        26.4705882352941         -10                      2.9565007684715656
29.411764705882344        29.411764705882348       0                        89.30240107642616
29.411764705882344        35.29411764705881        -10                      3.059814827588282
29.411764705882344        35.29411764705884        0                        85.03284075367853
29.411764705882344        38.23529411764704        -10                      3.1627912512747933
29.411764705882344        76.47058823529413        -10                      9.192220597517869
29.411764705882344        79.41176470588235        -10                      10.068855835205879
29.411764705882344        82.35294117647058        -10                      11.018941711081704
29.411764705882344        85.2941176470588         -10                      12.046018678445627
29.411764705882344        88.23529411764707        -10                      13.146299265874056
29.411764705882344        91.17647058823526        -10                      14.295068659453806
29.411764705882344        94.1176470588235         -10                      15.430689328704318
29.411764705882344        99.99999999999999        -2.4999999999999996      24.179059967232163
29.411764705882348        0                        -9.999999999999998       3.1569536007795582
29.411764705882348        0                        -4.999999999999998       47.251068557133806
29.411764705882348        0                        0                        94.53863788273254
29.411764705882348        11.76470588235292        -10                      3.090166499966741
29.411764705882348        11.76470588235294        0                        94.71607179651832
29.411764705882348        14.705882352941135       -10                      3.057844064676734
29.411764705882348        14.705882352941174       0                        94.54912858209781
29.411764705882348        17.647058823529438       -10                      3.0240100035510857
29.411764705882348        23.529411764705866       -10                      2.9682992047817147
29.411764705882348        26.470588235294112       0                        91.01245961683297
29.411764705882348        29.411764705882337       -10                      2.9632360156328597
29.411764705882348        32.3529411764706         0                        87.2929636534798
29.411764705882348        44.117647058823515       -10                      3.5045313693100795
29.411764705882348        44.117647058823536       0                        77.1388302976847
29.411764705882348        49.99999999999997        -10                      4.048125204336572
29.411764705882348        49.99999999999997        0                        71.3970620475537
29.411764705882348        52.94117647058824        0                        68.4879921692436
29.411764705882348        55.88235294117647        0                        65.58325573999274
29.411764705882348        61.764705882352935       0                        59.8791043250281
29.411764705882348        64.70588235294117        0                        57.10550894169759
29.411764705882348        67.6470588235294         -10                      6.961687596605657
29.411764705882348        67.64705882352942        0                        54.3949672538746
29.411764705882348        73.52941176470584        -10                      8.385032970115258
29.411764705882348        76.47058823529413        0                        46.68097848143816
29.411764705882348        85.2941176470588         0                        39.537584832539835
29.411764705882348        88.23529411764704        0                        37.226862887931105
29.411764705882348        91.17647058823533        0                        34.88882935195968
29.411764705882348        94.11764705882351        0                        32.43545248083679
29.411764705882348        97.05882352941175        -10                      16.431586711838094
29.411764705882348        97.05882352941175        0                        29.681648900970035
29.411764705882348        99.99999999999999        -9.999999999999998       18.300469359121735
29.411764705882348        99.99999999999999        0                        26.665794001187116
29.411764705882348        100                      -7.500000000000002       20.421923246267625
29.411764705882348        100                      -5                       22.48753063441046
29.411764705882355        38.23529411764707        0                        82.55164606433495
29.411764705882355        41.176470588235304       0                        79.90969245554714
29.411764705882355        58.82352941176466        -10                      5.260926291892652
29.411764705882355        61.76470588235289        -10                      5.7725520946714255
29.411764705882355        64.70588235294115        -10                      6.339002176322411
29.411764705882355        70.58823529411765        -10                      7.642771542059679
29.41176470588236         41.176470588235276       -10                      3.309635411393181
29.41176470588236         47.05882352941173        -10                      3.750167644399971
29.41176470588236         47.05882352941176        0                        74.29202465603241
29.41176470588236         52.94117647058821        -10                      4.399060317907327
29.41176470588236         55.88235294117645        -10                      4.803261507060408
29.41176470588236         58.82352941176469        0                        62.70930206429475
32.35294117647056         20.588235294117645       -10                      3.169888834482959
32.35294117647056         26.4705882352941         -10                      3.0420916170767702
32.35294117647056         29.411764705882337       -10                      2.9952926190376634
32.35294117647056         32.35294117647058        -10                      2.970415898241163
32.35294117647056         67.6470588235294         0                        53.185293874767204
32.35294117647056         70.58823529411767        0                        50.6239769152514
32.35294117647056         73.52941176470584        -10                      8.003386530464965
32.35294117647056         73.52941176470588        0                        48.12793131440999
32.35294117647056         76.47058823529413        0                        45.69688989386379
32.35294117647056         82.35294117647058        -10                      10.634566894332925
32.35294117647057         0                        -7.499999999999998       25.38172733088302
32.35294117647057         5.88235294117646         -10                      3.4425685317963977
32.35294117647057         5.88235294117647         0                        94.45936596578439
32.35294117647057         8.823529411764685        -10                      3.4073723227953012
32.35294117647057         8.82352941176471         0                        94.30428426326986
32.35294117647057         11.76470588235294        0                        94.0302594847354
32.35294117647057         11.764705882352946       -10                      3.360031172024571
32.35294117647057         14.705882352941146       -10                      3.302641799973601
32.35294117647057         17.647058823529417       0                        92.87155689870859
32.35294117647057         17.64705882352942        -10                      3.2380403048916766
32.35294117647057         20.58823529411765        0                        91.89964607785681
32.35294117647057         23.529411764705866       -10                      3.10259991216466
32.35294117647057         26.470588235294112       0                        89.10806188640044
32.35294117647057         38.23529411764704        -10                      3.0212049226832827
32.35294117647057         41.176470588235276       -10                      3.1139915529164433
32.35294117647057         52.9411764705882         -10                      4.058846749204339
32.35294117647057         58.82352941176471        0                        61.23167134866861
32.35294117647057         64.7058823529412         0                        55.811276435378986
32.35294117647057         79.41176470588235        -10                      9.686649102789238
32.35294117647057         79.41176470588235        0                        43.326570322905106
32.35294117647057         82.35294117647058        0                        41.00916947550739
32.35294117647057         85.2941176470588         -10                      11.655929627991274
32.35294117647057         85.29411764705884        0                        38.73044707250665
32.35294117647057         88.23529411764704        -10                      12.743969726363051
32.35294117647057         91.17647058823526        -10                      13.866186440157318
32.35294117647057         94.1176470588235         -10                      14.945261700444796
32.35294117647057         94.11764705882351        0                        31.71162578305376
32.35294117647057         99.99999999999999        -2.4999999999999996      23.453187913511524
32.35294117647057         100                      -7.5                     19.760997576950103
32.35294117647057         100                      -5                       21.836768500487622
32.35294117647058         0                        -10                      3.4718856045589823
32.35294117647058         0                        0                        94.53591535757727
32.35294117647058         2.9411764705882244       -10                      3.4643899812983694
32.35294117647058         14.705882352941174       0                        93.56210441340247
32.35294117647058         23.52941176470588        0                        90.65660149017711
32.35294117647058         32.3529411764706         0                        85.23207648327192
32.35294117647058         41.1764705882353         0                        77.902471495214
32.35294117647058         61.76470588235293        0                        58.49515787972091
32.35294117647058         76.47058823529413        -10                      8.810683231258112
32.35294117647058         88.23529411764703        0                        36.4642652962308
32.35294117647058         91.17647058823533        0                        34.15844836471156
32.35294117647058         100                      -10                      17.65464860562154
32.35294117647058         100                      0                        25.883667774399953
32.35294117647059         0                        -4.999999999999999       47.62534343980875
32.35294117647059         2.9411764705882364       0                        94.52311305803073
32.35294117647059         29.411764705882348       0                        87.2957997213482
32.35294117647059         35.29411764705881        -10                      2.9760298575073265
32.35294117647059         35.294117647058826       0                        82.95676915052925
32.35294117647059         38.235294117647065       0                        80.49523277448576
32.35294117647059         44.117647058823515       -10                      3.2609152126448158
32.35294117647059         44.11764705882354        0                        75.20148777051338
32.35294117647059         47.05882352941175        -10                      3.466254221223611
32.35294117647059         47.05882352941176        0                        72.43690227613632
32.35294117647059         49.99999999999997        -10                      3.732110619736669
32.35294117647059         50                       0                        69.6322684097624
32.35294117647059         52.94117647058824        0                        66.81791086490931
32.35294117647059         55.88235294117645        -10                      4.445779402400574
32.35294117647059         55.88235294117647        0                        64.00980931857431
32.35294117647059         58.823529411764675       -10                      4.891912615852567
32.35294117647059         64.70588235294115        -10                      5.959000231192691
32.35294117647059         70.58823529411765        -10                      7.26086710194209
32.35294117647059         97.05882352941175        -10                      15.829288254112761
32.3529411764706          0                        -2.5000000000000013      70.54738794717603
32.3529411764706          61.7647058823529         -10                      5.396413440971699
32.3529411764706          67.64705882352939        -10                      6.580070745009684
32.3529411764706          97.05882352941175        0                        28.91412544481782
35.29411764705881         20.588235294117617       -10                      3.372332057648313
35.29411764705881         32.35294117647057        -10                      2.975977044177769
35.29411764705881         35.29411764705881        -10                      2.9182339355419407
35.29411764705881         67.64705882352942        0                        51.9050974319738
35.29411764705881         70.58823529411767        0                        49.427807884847105
35.29411764705881         99.99999999999999        -2.4999999999999996      22.68622190142058
35.294117647058826        0                        -7.499999999999998       25.50253776229128
35.294117647058826        2.941176470588214        -10                      3.7837885619490237
35.294117647058826        5.882352941176471        0                        93.36325975908288
35.294117647058826        8.823529411764712        0                        93.0607312459962
35.294117647058826        14.70588235294115        -10                      3.565658303786825
35.294117647058826        17.647058823529413       0                        91.03861222176049
35.294117647058826        17.64705882352942        -10                      3.473725784060119
35.294117647058826        23.529411764705866       -10                      3.2655852230968403
35.294117647058826        26.470588235294112       0                        86.896818697706
35.294117647058826        29.41176470588234        -10                      3.059630501502069
35.294117647058826        38.235294117647015       -10                      2.8979345450968172
35.294117647058826        44.11764705882354        0                        73.14104848154822
35.294117647058826        47.05882352941176        -10                      3.1696936720550486
35.294117647058826        50                       0                        67.76451998123312
35.294117647058826        61.764705882352935       0                        57.03214430291962
35.294117647058826        73.5294117647059         0                        47.01092203076438
35.294117647058826        76.47058823529414        0                        44.653143098675216
35.294117647058826        79.41176470588236        -10                      9.2774498299959
35.294117647058826        79.41176470588238        0                        42.35070324015441
35.294117647058826        85.29411764705881        -10                      11.240054024868208
35.294117647058826        85.29411764705885        0                        37.871771621527174
35.294117647058826        88.23529411764703        0                        35.65315741998652
35.294117647058826        91.17647058823528        -10                      13.4104191446003
35.294117647058826        91.17647058823533        0                        33.38197527294366
35.294117647058826        94.1176470588235         -10                      14.430450889966883
35.29411764705883         0                        -10                      3.7930417618949006
35.29411764705883         0                        0                        93.59047560401976
35.29411764705883         5.882352941176437        -10                      3.7555988597996426
35.29411764705883         8.823529411764662        -10                      3.708791273869483
35.29411764705883         11.764705882352933       -10                      3.644837514674244
35.29411764705883         11.764705882352946       0                        92.59332419913753
35.29411764705883         14.705882352941174       0                        91.92266856869222
35.29411764705883         38.23529411764707        0                        78.28502536162236
35.29411764705883         47.05882352941177        0                        70.4698866817146
35.29411764705883         64.70588235294116        -10                      5.546906019951448
35.29411764705883         64.7058823529412         0                        54.44187714703224
35.29411764705883         73.52941176470587        -10                      7.592768932852673
35.29411764705883         82.3529411764706         -10                      10.223591681696103
35.29411764705883         82.3529411764706         0                        40.09507656894215
35.29411764705883         88.23529411764707        -10                      12.315625997280918
35.29411764705883         94.11764705882351        0                        30.94443572182194
35.29411764705883         97.05882352941175        0                        28.10502172698266
35.29411764705883         100                      -10                      16.96718747191035
35.29411764705883         100                      0                        25.06295961217741
35.29411764705884         0                        -4.999999999999999       47.49808377642176
35.29411764705884         2.941176470588237        0                        93.53399608619611
35.29411764705884         20.58823529411765        0                        89.90174344554596
35.29411764705884         23.529411764705884       0                        88.52955245161756
35.29411764705884         26.470588235294084       -10                      3.159076020208739
35.29411764705884         29.411764705882348       0                        85.03930566765902
35.29411764705884         32.35294117647059        0                        82.96158728242021
35.29411764705884         35.29411764705885        0                        80.70170630107944
35.29411764705884         41.1764705882353         -10                      2.9266911266071753
35.29411764705884         41.1764705882353         0                        75.75995881803622
35.29411764705884         44.117647058823536       -10                      3.0148089828915383
35.29411764705884         50                       -10                      3.3952031911041516
35.29411764705884         52.9411764705882         -10                      3.6918767876105956
35.29411764705884         52.94117647058824        0                        65.05278950129708
35.29411764705884         55.88235294117645        -10                      4.057968693157984
35.29411764705884         55.88235294117647        0                        62.347964131954
35.29411764705884         58.82352941176469        0                        59.67062269114157
35.29411764705884         58.823529411764696       -10                      4.490839085798324
35.29411764705884         61.76470588235292        -10                      4.987814193182064
35.29411764705884         67.6470588235294         -10                      6.167254550402457
35.29411764705884         70.58823529411765        -10                      6.848848700929805
35.29411764705884         76.47058823529413        -10                      8.401344552016608
35.29411764705884         97.05882352941177        -10                      15.187726900682765
35.29411764705884         100                      -7.5                     19.05897207263629
35.29411764705884         100                      -5                       21.145646912163127
35.29411764705885         0                        -2.499999999999999       70.07477590797546
38.23529411764704         70.58823529411765        0                        48.17443917700689
38.23529411764704         76.47058823529414        0                        43.55694180810897
38.23529411764704         79.41176470588236        0                        41.32459177069353
38.23529411764705         0                        -7.499999999999998       25.429394814124162
38.23529411764705         17.64705882352942        -10                      3.733070276089953
38.23529411764705         20.588235294117634       -10                      3.60246088990733
38.23529411764705         23.52941176470584        -10                      3.4604310344131672
38.23529411764705         26.470588235294112       -10                      3.3117621420960113
38.23529411764705         29.411764705882337       -10                      3.1625319712186193
38.23529411764705         32.35294117647058        -10                      3.021065918194566
38.23529411764705         67.64705882352942        0                        50.56430508798179
38.23529411764705         73.52941176470588        0                        45.83908279774327
38.23529411764705         79.41176470588236        -10                      8.843975157035134
38.23529411764705         82.3529411764706         0                        39.132950771355596
38.23529411764705         91.17647058823532        0                        32.5645100350545
38.23529411764706         2.9411764705882364       0                        91.7739765485736
38.23529411764706         5.88235294117647         0                        91.54429324157401
38.23529411764706         8.823529411764708        0                        91.14285715919316
38.23529411764706         32.3529411764706         0                        80.5068963467926
38.23529411764706         41.176470588235304       0                        73.50152122040053
38.23529411764706         58.82352941176466        -10                      4.058222944616314
38.23529411764706         64.70588235294116        -10                      5.103703505585894
38.23529411764706         73.52941176470587        -10                      7.155380875575016
38.23529411764706         76.47058823529413        -10                      7.966528205008643
38.23529411764706         82.35294117647058        -10                      9.789184388285365
38.23529411764706         91.17647058823526        -10                      12.930428176591665
38.23529411764706         94.1176470588235         -10                      13.88898702786447
38.23529411764706         100                      -2.5                     21.860707946186192
38.235294117647065        0                        -10                      4.127070380123202
38.235294117647065        0                        -4.9999999999999964      46.975238729370474
38.235294117647065        0                        0                        91.85072944428684
38.235294117647065        2.941176470588225        -10                      4.115545916244548
38.235294117647065        5.882352941176473        -10                      4.081136326377795
